date,stock,score,entry_price,fwd_ret_3d,fwd_ret_5d,fwd_ret_10d,mae_5d,bucket
2025-08-21,GODREJCP,50,1230.47,0.9,-0.38,-1.27,-0.38,50-59
2025-08-21,TVSMOTOR,55,3269.47,-0.26,-0.13,5.96,-0.76,50-59
2025-08-21,EICHERMOT,50,5975.0,2.95,2.14,10.13,-0.85,50-59
2025-08-21,JINDALSTEL,50,1008.15,-3.07,-6.18,2.65,-6.18,50-59
2025-08-21,MARICO,55,739.65,-2.96,-1.87,-1.07,-3.79,50-59
2025-08-21,MANKIND,55,2600.1,-3.77,-4.95,-1.9,-4.95,50-59
2025-08-21,DRREDDY,50,1276.6,-1.05,-1.29,-0.67,-1.32,50-59
2025-08-21,CIPLA,50,1578.0,-0.82,-0.21,-2.47,-0.82,50-59
2025-08-21,MPHASIS,50,2854.4,0.66,-2.33,-2.0,-2.33,50-59
2025-08-21,VOLTAS,50,1358.43,-1.13,0.83,5.14,-1.13,50-59
2025-08-21,EXIDEIND,65,398.54,-0.91,-1.05,3.07,-1.61,60-69
2025-08-21,ASHOKLEY,60,127.94,0.27,-3.08,-0.18,-3.08,60-69
2025-08-21,JSL,75,771.35,2.97,-1.21,-2.15,-1.21,70-79
2025-08-22,MARUTI,50,14349.0,2.81,3.75,6.33,0.72,50-59
2025-08-22,M&M,55,3367.63,-3.16,-2.57,4.65,-5.98,50-59
2025-08-22,GODREJCP,55,1240.13,-0.52,-0.03,-2.17,-1.16,50-59
2025-08-22,HINDALCO,50,704.2,-0.4,2.19,4.91,-0.4,50-59
2025-08-22,TVSMOTOR,50,3283.12,-1.17,1.87,9.01,-1.17,50-59
2025-08-22,CGPOWER,50,678.35,-2.33,5.49,9.78,-2.33,50-59
2025-08-22,MANKIND,60,2606.8,-5.09,-3.3,-1.05,-5.19,60-69
2025-08-22,SJVN,75,97.69,-3.39,-5.44,-6.7,-5.91,70-79
2025-08-22,PHOENIXLTD,55,1575.47,-4.33,-3.86,-3.06,-4.74,50-59
2025-08-22,APOLLOTYRE,60,462.53,-1.76,0.4,3.06,-1.98,60-69
2025-08-22,DIXON,55,16885.49,-1.27,4.08,6.59,-1.33,50-59
2025-08-25,INFY,65,1477.04,-4.08,-2.18,-1.81,-4.08,60-69
2025-08-25,TITAN,50,3651.4,-0.62,-0.84,-0.58,-1.57,50-59
2025-08-25,WIPRO,55,247.45,-1.75,-1.15,-1.85,-1.75,50-59
2025-08-25,HDFCLIFE,50,784.2,-1.9,-0.54,-3.29,-1.9,50-59
2025-08-25,GODREJCP,50,1244.57,-1.51,1.75,-1.33,-1.51,50-59
2025-08-25,HINDALCO,50,715.85,-1.66,0.71,3.78,-2.02,50-59
2025-08-25,EICHERMOT,60,5990.5,1.88,5.98,14.76,1.88,60-69
2025-08-25,CIPLA,50,1586.32,-0.74,-2.0,-3.1,-2.0,50-59
2025-08-25,PERSISTENT,60,5430.52,-2.65,-0.87,-5.85,-2.65,60-69
2025-08-25,COFORGE,60,1755.9,-2.25,-0.53,-3.82,-2.25,60-69
2025-08-25,MPHASIS,80,2917.7,-4.45,-0.52,-2.21,-4.45,80-89
2025-08-25,LTTS,70,4309.23,-3.5,-3.88,-6.38,-3.88,70-79
2025-08-25,NYKAA,75,229.54,0.27,1.3,5.21,0.27,70-79
2025-08-25,JUBLFOOD,50,647.8,-3.1,-1.88,2.47,-3.1,50-59
2025-08-25,APOLLOTYRE,60,462.58,-0.77,4.72,3.35,-1.99,60-69
2025-08-25,DIXON,75,17010.43,-1.93,3.14,5.78,-2.06,70-79
2025-08-25,KEI,50,3938.04,-3.35,0.52,2.14,-3.35,50-59
2025-08-25,JSL,65,795.47,-4.21,-4.42,-3.44,-5.16,60-69
2025-08-26,TCS,60,3047.98,-1.41,-1.89,-1.49,-2.3,60-69
2025-08-26,INFY,60,1474.63,-1.97,-3.3,0.2,-3.92,60-69
2025-08-26,HINDUNILVR,65,2644.7,-1.6,-1.04,-1.82,-1.6,60-69
2025-08-26,MARUTI,65,14714.0,1.18,1.45,2.68,0.26,60-69
2025-08-26,TITAN,55,3594.0,0.68,2.69,0.74,0.68,50-59
2025-08-26,BAJAJ-AUTO,70,8570.88,3.17,4.88,6.36,-0.69,70-79
2025-08-26,NESTLEIND,60,1155.96,1.05,2.81,4.76,-0.52,60-69
2025-08-26,WIPRO,50,245.69,-0.66,-0.98,1.48,-1.04,50-59
2025-08-26,PIDILITIND,50,1550.2,0.81,0.37,-0.96,-1.62,50-59
2025-08-26,INDIGO,50,6050.0,-6.28,-5.12,-7.12,-6.68,50-59
2025-08-26,HDFCLIFE,50,773.84,0.67,-0.02,0.13,-0.59,50-59
2025-08-26,GODREJCP,60,1241.51,-0.14,1.34,-0.19,-1.27,60-69
2025-08-26,HINDALCO,55,705.7,1.97,5.28,5.31,-0.61,50-59
2025-08-26,EICHERMOT,65,6151.0,2.1,3.58,11.14,-0.78,60-69
2025-08-26,BRITANNIA,75,5765.5,1.4,2.47,7.52,-0.77,70-79
2025-08-26,CGPOWER,50,669.82,6.84,9.24,14.55,-1.09,50-59
2025-08-26,MARICO,50,717.75,1.9,2.37,2.34,-0.86,50-59
2025-08-26,DRREDDY,55,1263.2,1.32,-0.08,3.25,-0.75,50-59
2025-08-26,CIPLA,60,1565.12,0.47,-0.09,-1.01,-0.67,60-69
2025-08-26,PHOENIXLTD,60,1557.0,-2.72,-3.02,0.11,-3.61,60-69
2025-08-26,MPHASIS,65,2873.2,1.68,0.69,3.31,-2.97,60-69
2025-08-26,NYKAA,85,231.65,0.9,2.62,3.05,-0.65,80-89
2025-08-26,VOLTAS,55,1343.08,4.79,6.16,3.53,0.89,50-59
2025-08-26,DIXON,50,16660.59,5.48,6.55,7.37,0.06,50-59
2025-08-26,JSL,50,794.27,-5.02,-4.35,-2.13,-5.02,50-59
2025-08-28,HINDUNILVR,70,2607.18,0.85,0.46,-1.22,-0.18,70-79
2025-08-28,MARUTI,55,14752.0,0.61,-0.61,2.33,-0.61,50-59
2025-08-28,TITAN,65,3637.7,-0.47,1.47,-1.47,-0.53,60-69
2025-08-28,GODREJCP,60,1233.62,2.65,-0.42,1.27,-0.64,60-69
2025-08-28,CIPLA,55,1565.61,-0.7,-0.16,-1.23,-0.7,50-59
2025-08-28,DIXON,55,16670.58,5.25,7.04,8.17,0.07,50-59
2025-08-28,POLYCAB,50,7072.94,1.01,2.12,1.79,-0.22,50-59
2025-08-28,JSL,55,805.45,-5.6,-7.38,-5.61,-7.38,50-59
2025-08-29,MARUTI,50,14791.0,0.92,0.7,3.61,-0.87,50-59
2025-08-29,ASIANPAINT,50,2493.05,1.4,2.43,1.1,0.85,50-59
2025-08-29,GODREJCP,60,1225.73,2.65,-0.89,0.57,-0.89,60-69
2025-08-29,HINDALCO,50,703.95,5.54,5.66,7.69,2.22,50-59
2025-08-29,BOSCHLTD,55,39960.0,2.85,2.38,-0.19,1.95,50-59
2025-08-29,BRITANNIA,75,5824.0,1.44,4.33,7.26,0.39,70-79
2025-08-29,CGPOWER,90,692.77,5.62,6.05,13.12,3.3,90-100
2025-08-29,DRREDDY,50,1260.1,0.17,0.63,4.49,-0.56,50-59
2025-08-29,NYKAA,60,230.15,3.28,5.43,3.92,1.03,60-69
2025-08-29,COLPAL,65,2279.97,2.15,3.92,0.94,1.22,60-69
2025-08-29,DABUR,55,518.36,4.3,4.91,3.41,0.49,50-59
2025-08-29,BATAINDIA,50,1098.1,5.86,13.11,14.67,1.58,50-59
2025-08-29,APOLLOTYRE,60,459.0,5.07,4.46,2.87,1.17,60-69
2025-08-29,CROMPTON,55,330.0,0.79,-0.73,-4.71,-0.73,50-59
2025-08-29,ADANIPOWER,60,120.13,1.44,1.51,7.97,1.03,60-69
2025-08-29,JSL,60,762.01,-0.3,-0.95,-2.88,-2.1,60-69
2025-09-01,MARUTI,50,14887.0,-1.51,2.49,2.54,-1.51,50-59
2025-09-01,BAJAJ-AUTO,75,8842.56,1.16,5.2,0.65,0.71,70-79
2025-09-01,HINDZINC,70,428.08,0.38,-0.07,5.56,-0.07,70-79
2025-09-01,BOSCHLTD,55,40785.0,-0.11,1.4,-3.29,-0.11,50-59
2025-09-01,EICHERMOT,50,6280.0,2.31,8.52,8.3,1.1,50-59
2025-09-01,BRITANNIA,55,5846.5,4.05,4.6,6.25,0.77,50-59
2025-09-01,CGPOWER,85,715.62,3.21,4.06,10.34,2.24,80-89
2025-09-01,RITES,55,251.79,-0.33,1.15,6.45,-0.33,50-59
2025-09-01,MPHASIS,80,2921.5,-2.06,-4.6,0.61,-4.6,80-89
2025-09-01,COLPAL,65,2307.74,4.42,1.21,0.23,0.92,60-69
2025-09-01,DABUR,55,520.9,5.55,4.31,3.29,3.79,50-59
2025-09-01,VOLTAS,80,1407.48,-0.66,0.52,0.28,-0.66,80-89
2025-09-01,EXIDEIND,70,410.28,-1.6,3.66,0.82,-1.6,70-79
2025-09-01,APOLLOTYRE,70,464.37,3.83,2.65,2.48,2.65,70-79
2025-09-01,MUTHOOTFIN,50,2687.28,4.29,7.04,8.38,-0.42,50-59
2025-09-01,MANAPPURAM,70,273.6,3.31,6.22,5.93,2.18,70-79
2025-09-01,KAYNES,80,6600.0,2.55,6.69,8.03,-0.41,80-89
2025-09-01,DIXON,80,17574.18,1.54,2.41,2.29,-0.16,80-89
2025-09-01,ADANIPOWER,65,121.37,0.3,4.45,6.15,0.25,60-69
2025-09-02,NESTLEIND,65,1194.45,0.63,0.11,0.27,-1.1,60-69
2025-09-02,HDFCLIFE,50,779.97,-2.96,-2.77,-1.07,-3.7,50-59
2025-09-02,GODREJCP,55,1266.37,-4.07,-3.03,-4.24,-4.2,50-59
2025-09-02,HINDALCO,50,720.95,3.17,3.04,4.85,2.47,50-59
2025-09-02,HINDZINC,60,432.99,-0.18,-1.69,4.84,-1.69,60-69
2025-09-02,BOSCHLTD,55,41315.0,-0.98,0.44,-3.38,-1.39,50-59
2025-09-02,EICHERMOT,50,6349.0,3.65,8.28,9.11,0.35,50-59
2025-09-02,BRITANNIA,70,5891.5,3.13,4.26,5.28,0.28,70-79
2025-09-02,CGPOWER,60,738.02,-0.45,0.06,7.1,-0.86,60-69
2025-09-02,MRF,90,153878.92,-3.76,-2.97,-1.95,-4.43,90-100
2025-09-02,MARICO,60,741.9,-1.37,-1.27,-2.43,-1.52,60-69
2025-09-02,RITES,75,257.34,-0.75,2.15,4.15,-2.48,70-79
2025-09-02,RVNL,50,330.81,-0.74,0.17,6.95,-1.48,50-59
2025-09-02,PHOENIXLTD,65,1563.19,-3.04,-0.65,3.38,-4.13,60-69
2025-09-02,COCHINSHIP,50,1728.39,-4.98,-6.29,4.9,-6.29,50-59
2025-09-02,TATACONSUM,55,1091.56,-2.58,-1.57,-0.79,-2.7,50-59
2025-09-02,DABUR,85,541.74,0.39,-0.06,-1.63,-0.2,80-89
2025-09-02,VOLTAS,65,1436.09,-0.54,-1.96,-1.8,-2.64,60-69
2025-09-02,EXIDEIND,65,414.22,-0.83,2.53,0.48,-2.53,60-69
2025-09-02,APOLLOTYRE,85,484.43,-1.03,-1.31,-0.32,-1.6,80-89
2025-09-02,MANAPPURAM,70,279.57,1.25,3.77,5.37,1.1,70-79
2025-09-02,KAYNES,60,6573.0,4.08,8.03,9.28,2.6,60-69
2025-09-02,HAVELLS,65,1570.15,-0.02,0.27,2.02,-1.06,60-69
2025-09-03,MARUTI,50,14927.0,2.22,1.21,5.86,-1.78,50-59
2025-09-03,TITAN,65,3690.6,-0.88,-1.9,-4.54,-1.9,60-69
2025-09-03,COALINDIA,75,374.57,-0.71,0.54,2.55,-0.71,70-79
2025-09-03,JSWSTEEL,60,1066.08,2.72,2.7,3.62,0.02,60-69
2025-09-03,TATASTEEL,85,164.46,0.58,0.94,2.09,-0.62,80-89
2025-09-03,GODREJCP,55,1258.18,-3.58,-1.51,-2.52,-3.58,50-59
2025-09-03,HINDALCO,60,742.95,-0.57,0.03,0.96,-0.57,60-69
2025-09-03,HINDZINC,70,436.62,-2.02,-2.64,3.34,-2.64,70-79
2025-09-03,BRITANNIA,50,5908.0,3.51,4.93,3.21,2.84,50-59
2025-09-03,CGPOWER,65,731.69,1.78,4.86,8.0,0.41,60-69
2025-09-03,JINDALSTEL,75,1028.35,1.28,1.09,0.52,0.34,70-79
2025-09-03,MRF,50,150544.05,-2.31,-3.52,-0.21,-3.52,50-59
2025-09-03,MANKIND,60,2559.1,0.79,1.93,0.43,-0.33,60-69
2025-09-03,GLENMARK,60,1999.5,2.37,6.31,2.02,-0.67,60-69
2025-09-03,DELHIVERY,60,478.0,-0.75,-2.86,0.96,-2.94,60-69
2025-09-03,NYKAA,50,237.71,4.03,0.42,2.07,0.42,50-59
2025-09-03,TATACONSUM,50,1095.13,-2.73,-0.31,2.89,-3.02,50-59
2025-09-03,APOLLOTYRE,60,482.29,-1.16,-1.26,-0.45,-1.26,60-69
2025-09-03,MUTHOOTFIN,75,2760.26,4.21,4.11,5.69,1.53,70-79
2025-09-03,MANAPPURAM,75,286.53,1.42,0.0,1.68,-1.35,70-79
2025-09-03,KAYNES,65,6744.0,4.41,5.24,7.61,0.36,60-69
2025-09-03,DIXON,50,17751.1,1.39,0.78,2.02,0.52,50-59
2025-09-03,POLYCAB,60,7200.83,1.24,-0.36,1.71,-0.58,60-69
2025-09-03,KEI,60,4016.64,0.85,1.5,3.0,0.14,60-69
2025-09-03,BLUESTARCO,50,1960.6,-3.9,-3.62,-1.04,-3.9,50-59
2025-09-03,ADANIPOWER,65,121.86,4.03,4.13,3.48,-0.1,60-69
2025-09-04,ITC,55,396.56,-1.41,-0.2,-1.05,-2.06,50-59
2025-09-04,HINDUNILVR,55,2619.16,-0.92,-1.67,-2.99,-1.67,50-59
2025-09-04,BAJFINANCE,75,929.04,1.46,3.8,6.61,0.3,70-79
2025-09-04,TITAN,50,3691.1,-1.65,-2.9,-4.87,-2.9,50-59
2025-09-04,DMART,55,4829.3,-1.44,-4.96,-1.43,-4.96,50-59
2025-09-04,COALINDIA,65,376.15,-0.89,0.49,0.43,-1.12,60-69
2025-09-04,BAJAJFINSV,65,2000.49,1.15,1.78,3.35,0.31,60-69
2025-09-04,BAJAJ-AUTO,65,8945.11,3.44,0.47,0.04,0.15,60-69
2025-09-04,NESTLEIND,80,1206.09,-0.86,0.68,-0.29,-2.05,80-89
2025-09-04,M&M,80,3445.32,6.17,3.28,4.62,2.29,80-89
2025-09-04,TATASTEEL,55,163.44,1.4,1.56,3.13,0.52,50-59
2025-09-04,PIDILITIND,50,1559.55,-0.61,-1.26,-2.08,-1.55,50-59
2025-09-04,TRENT,55,5520.84,-5.62,-6.47,-6.96,-6.47,50-59
2025-09-04,GODREJCP,50,1228.39,-0.03,1.7,-0.55,-1.24,50-59
2025-09-04,TVSMOTOR,55,3421.24,3.88,2.3,3.3,1.26,50-59
2025-09-04,EICHERMOT,65,6425.0,7.0,5.18,7.77,2.42,60-69
2025-09-04,BRITANNIA,70,6083.0,0.98,3.58,0.29,-0.12,70-79
2025-09-04,CGPOWER,55,738.57,-0.01,6.08,5.99,-0.53,50-59
2025-09-04,JINDALSTEL,50,1031.85,0.22,0.83,1.53,0.22,50-59
2025-09-04,MRF,55,149649.08,-0.23,-2.12,-0.4,-2.94,50-59
2025-09-04,MARICO,50,738.6,-0.83,-0.61,-2.55,-1.08,50-59
2025-09-04,TANLA,60,634.49,4.3,8.67,7.97,1.65,60-69
2025-09-04,COLPAL,80,2409.82,-2.67,-3.65,-4.02,-3.65,80-89
2025-09-04,DABUR,85,549.8,-1.53,-1.56,-2.97,-1.56,80-89
2025-09-04,EMAMILTD,60,603.55,-4.49,-2.19,-2.18,-4.49,60-69
2025-09-04,JUBLFOOD,65,654.2,1.47,-0.39,-4.24,-0.39,60-69
2025-09-04,BATAINDIA,80,1245.5,-0.79,-0.22,0.02,-1.43,80-89
2025-09-04,VOLTAS,60,1398.21,0.69,-0.52,1.68,-0.55,60-69
2025-09-04,APOLLOTYRE,75,482.14,-0.84,-1.59,-0.2,-1.59,70-79
2025-09-04,MUTHOOTFIN,50,2802.6,4.11,1.81,4.65,0.41,50-59
2025-09-04,IDFCFIRSTB,70,72.23,1.8,0.29,-0.39,0.06,70-79
2025-09-04,KAYNES,65,6768.0,4.91,5.21,6.79,1.09,60-69
2025-09-04,DIXON,50,17844.06,0.84,1.06,2.73,0.02,50-59
2025-09-04,POLYCAB,50,7222.73,-0.88,-0.32,2.53,-0.88,50-59
2025-09-04,KEI,80,4120.92,-2.39,-1.01,0.57,-2.39,80-89
2025-09-04,HAVELLS,50,1572.03,0.15,-0.65,0.61,-0.65,50-59
2025-09-04,BLUESTARCO,60,1944.0,-2.93,-2.94,0.87,-3.08,60-69
2025-09-05,COALINDIA,55,377.3,-0.19,0.43,0.47,-1.43,50-59
2025-09-05,M&M,75,3524.29,1.21,0.8,0.86,0.0,70-79
2025-09-05,HINDALCO,55,743.8,-0.09,1.92,-0.07,-0.68,50-59
2025-09-05,JINDALSTEL,50,1034.85,0.46,0.11,1.08,-0.07,50-59
2025-09-05,GLENMARK,60,2046.88,3.85,3.93,1.74,0.0,60-69
2025-09-05,TANLA,75,644.97,5.77,5.61,14.43,0.3,70-79
2025-09-05,MUTHOOTFIN,55,2814.11,2.12,3.11,3.42,1.39,50-59
2025-09-05,IDFCFIRSTB,60,72.6,0.12,-0.77,-1.17,-0.77,60-69
2025-09-05,DIXON,55,17847.06,0.24,1.39,1.85,0.24,50-59
2025-09-05,ADANIPOWER,50,121.94,4.06,6.37,16.35,2.45,50-59
2025-09-08,MARUTI,50,15258.0,-1.07,0.05,3.66,-1.07,50-59
2025-09-08,BAJAJ-AUTO,55,9302.58,-3.39,-4.33,-4.02,-4.6,50-59
2025-09-08,JSWSTEEL,75,1095.11,-0.22,-0.05,1.42,-0.22,70-79
2025-09-08,TATASTEEL,75,165.41,0.35,0.24,1.52,0.2,70-79
2025-09-08,BOSCHLTD,55,41355.0,-1.69,-4.62,-4.32,-4.62,50-59
2025-09-08,TVSMOTOR,50,3578.79,-2.21,-3.17,-1.83,-3.17,50-59
2025-09-08,EICHERMOT,55,6815.0,-0.84,-0.21,1.92,-0.84,50-59
2025-09-08,JINDALSTEL,55,1041.55,-0.11,0.46,-0.87,-0.72,50-59
2025-09-08,GLENMARK,55,2046.88,3.69,2.44,-1.55,2.44,50-59
2025-09-08,LAURUSLABS,65,893.57,0.04,-0.02,0.96,-0.02,60-69
2025-09-08,TANLA,55,646.87,6.59,4.34,11.29,2.3,50-59
2025-09-08,BATAINDIA,50,1227.7,1.23,2.92,-0.04,0.65,50-59
2025-09-08,MOTHERSON,65,98.27,2.13,9.37,11.55,0.25,60-69
2025-09-08,EXIDEIND,70,425.31,-1.09,-2.74,-5.5,-2.74,70-79
2025-09-08,BHARATFORG,80,1197.79,0.76,2.86,4.42,-1.75,80-89
2025-09-08,ASHOKLEY,75,134.08,-2.72,-2.44,1.55,-2.72,70-79
2025-09-08,MANAPPURAM,65,290.61,-1.68,-0.27,0.62,-1.68,60-69
2025-09-08,INDIANB,65,656.47,3.79,3.89,5.09,-0.07,60-69
2025-09-08,KAYNES,55,7041.5,1.12,1.26,0.6,0.8,50-59
2025-09-08,POLYCAB,65,7289.91,-1.24,-1.02,4.54,-1.8,60-69
2025-09-08,ADANIPOWER,85,126.77,-1.45,1.62,34.3,-1.45,80-89
2025-09-09,BAJFINANCE,55,942.61,5.78,5.78,8.13,2.06,50-59
2025-09-09,ADANIPORTS,65,1375.1,0.88,1.98,4.4,0.59,60-69
2025-09-09,BAJAJFINSV,55,2023.57,2.77,2.72,2.92,0.62,50-59
2025-09-09,JSWSTEEL,50,1098.19,-0.5,0.97,3.07,-0.5,50-59
2025-09-09,TATASTEEL,55,165.73,0.37,1.7,2.45,0.05,50-59
2025-09-09,BOSCHLTD,50,41495.0,-3.88,-3.8,-5.07,-4.94,50-59
2025-09-09,EICHERMOT,55,6874.5,0.01,0.77,1.69,-1.69,50-59
2025-09-09,GLENMARK,75,2111.12,0.77,-1.74,-4.59,-1.74,70-79
2025-09-09,LAURUSLABS,50,900.66,-0.69,-0.83,0.86,-0.83,50-59
2025-09-09,DRREDDY,60,1291.3,1.97,1.48,1.32,0.74,60-69
2025-09-09,RITES,75,262.89,-0.73,1.95,-2.38,-2.2,70-79
2025-09-09,TANLA,75,661.76,2.93,1.98,8.97,1.98,70-79
2025-09-09,NYKAA,55,241.49,-0.96,0.93,-1.57,-1.52,50-59
2025-09-09,MOTHERSON,50,98.51,5.94,11.2,13.42,1.8,50-59
2025-09-09,IDFCFIRSTB,80,73.53,-2.03,-2.69,-4.11,-2.69,80-89
2025-09-09,INDIANB,60,656.02,4.14,3.71,3.75,3.34,60-69
2025-09-09,CUMMINSIND,55,3993.84,0.46,2.47,-0.17,0.23,50-59
2025-09-09,AFFLE,70,2070.2,0.28,-0.12,0.68,-2.02,70-79
2025-09-09,HAVELLS,50,1574.41,-0.91,1.75,-0.93,-0.91,50-59
2025-09-09,FLUOROCHEM,75,3635.43,2.13,1.58,6.3,-0.25,70-79
2025-09-09,ADANIPOWER,60,128.73,0.76,-0.98,26.12,-2.95,60-69
2025-09-10,ADANIPORTS,55,1383.27,0.44,1.22,3.06,0.29,50-59
2025-09-10,BAJAJFINSV,50,2036.46,2.05,0.92,1.52,-0.02,50-59
2025-09-10,WIPRO,55,249.31,-1.75,-0.63,-4.36,-1.75,50-59
2025-09-10,HAL,55,4519.95,5.22,7.3,3.65,0.52,50-59
2025-09-10,TATASTEEL,55,166.01,-0.12,1.14,1.91,-0.12,50-59
2025-09-10,BEL,65,386.4,2.68,6.22,1.91,-0.75,60-69
2025-09-10,BOSCHLTD,50,41005.0,-3.8,-3.0,-5.47,-3.8,50-59
2025-09-10,CGPOWER,60,767.26,2.91,2.99,0.15,2.11,60-69
2025-09-10,MARICO,55,734.55,-0.96,-3.08,-3.68,-3.08,50-59
2025-09-10,MANKIND,50,2608.5,-0.89,-1.47,-3.02,-1.48,50-59
2025-09-10,GLENMARK,50,2125.69,-1.36,-4.04,-5.16,-4.04,50-59
2025-09-10,RITES,60,262.26,2.2,2.36,-3.13,-1.97,60-69
2025-09-10,NBCC,50,105.19,2.03,4.26,4.3,0.92,50-59
2025-09-10,COFORGE,50,1760.48,-0.81,1.32,-8.22,-0.81,50-59
2025-09-10,MPHASIS,75,2968.4,-0.98,0.33,-7.66,-2.16,70-79
2025-09-10,TATAELXSI,80,5740.55,-2.71,-2.75,-5.8,-2.75,80-89
2025-09-10,TANLA,65,682.18,-1.06,0.45,7.5,-1.07,60-69
2025-09-10,MOTHERSON,70,100.29,7.17,8.69,7.32,0.07,70-79
2025-09-10,BHARATFORG,60,1194.9,3.11,5.73,0.76,1.0,60-69
2025-09-10,INDIANB,80,677.96,0.6,1.64,2.28,0.35,80-89
2025-09-10,CUMMINSIND,50,4003.1,0.73,2.59,-0.81,0.23,50-59
2025-09-10,AFFLE,65,2028.4,1.23,5.78,0.5,1.23,60-69
2025-09-10,KEI,55,4077.07,0.34,1.48,-0.06,0.05,50-59
2025-09-10,ADANIPOWER,65,126.89,1.53,-0.62,13.88,-1.54,60-69
2025-09-11,SBIN,50,809.07,0.96,3.73,4.55,-0.01,50-59
2025-09-11,ADANIENT,70,2397.73,0.03,0.13,7.4,-0.64,70-79
2025-09-11,ADANIPORTS,65,1387.25,1.08,1.41,1.01,0.0,60-69
2025-09-11,NESTLEIND,50,1214.24,-1.36,-0.96,-3.87,-1.36,50-59
2025-09-11,IOC,65,137.91,0.73,2.24,1.59,-0.92,60-69
2025-09-11,HAL,55,4543.45,5.65,6.02,4.23,3.59,50-59
2025-09-11,SIEMENS,50,3185.3,4.03,4.16,-0.91,0.52,50-59
2025-09-11,BEL,50,383.52,4.61,6.43,4.67,3.45,50-59
2025-09-11,PNB,55,104.72,0.63,3.8,3.38,-0.42,50-59
2025-09-11,HINDZINC,70,438.24,3.59,1.93,4.59,1.93,70-79
2025-09-11,GAIL,50,173.6,1.8,1.08,-2.56,-0.26,50-59
2025-09-11,CGPOWER,50,783.47,0.89,-0.08,-3.32,-0.08,50-59
2025-09-11,AUROPHARMA,80,1109.2,-1.59,1.78,-1.1,-1.59,80-89
2025-09-11,ALKEM,50,5350.37,2.03,1.59,2.12,1.01,50-59
2025-09-11,GLAND,55,1965.8,2.85,2.58,0.36,1.07,50-59
2025-09-11,RVNL,50,334.1,5.89,8.16,3.4,0.88,50-59
2025-09-11,NHPC,60,80.82,7.69,5.85,5.04,1.48,60-69
2025-09-11,NBCC,75,107.48,1.65,1.85,1.28,-1.22,70-79
2025-09-11,MAZDOCK,55,2777.22,5.42,6.8,4.74,4.66,50-59
2025-09-11,TANLA,50,689.52,-2.12,-0.65,2.34,-2.12,50-59
2025-09-11,TATACONSUM,50,1096.03,-1.19,2.17,2.61,-1.19,50-59
2025-09-11,INDIANB,70,681.34,-0.14,0.49,2.38,-0.14,70-79
2025-09-11,AFFLE,75,2099.6,-1.52,0.25,-1.76,-2.2,70-79
2025-09-11,KEI,60,4079.17,2.34,1.6,1.81,0.29,60-69
2025-09-11,FLUOROCHEM,55,3626.44,1.83,2.32,4.3,1.69,50-59
2025-09-11,ADANIGREEN,70,976.35,1.18,0.26,10.57,0.26,70-79
2025-09-11,ADANIPOWER,70,124.93,2.03,1.07,19.27,0.94,70-79
2025-09-12,BAJFINANCE,55,997.12,0.42,-1.08,-1.81,-1.08,50-59
2025-09-12,AXISBANK,50,1105.3,1.87,2.77,4.41,-0.08,50-59
2025-09-12,BAJAJFINSV,60,2079.73,-1.18,-0.68,-3.76,-1.18,60-69
2025-09-12,HAL,70,4706.5,3.05,3.59,-0.2,1.05,70-79
2025-09-12,TATASTEEL,55,166.35,0.93,1.0,-1.4,-0.32,50-59
2025-09-12,BEL,65,397.61,3.23,2.4,-0.85,-0.21,60-69
2025-09-12,HINDALCO,55,758.05,-1.05,-1.95,-1.87,-1.95,50-59
2025-09-12,HINDZINC,85,454.64,-0.76,-2.14,-2.99,-2.14,80-89
2025-09-12,GLENMARK,55,2127.28,-4.11,-2.1,-7.43,-4.11,50-59
2025-09-12,GLAND,70,2021.2,-1.7,0.08,-3.12,-1.7,70-79
2025-09-12,LUPIN,85,2043.4,-0.6,0.6,-6.05,-0.6,80-89
2025-09-12,NHPC,50,82.02,4.44,5.17,0.17,3.72,50-59
2025-09-12,NBCC,55,106.16,3.31,4.06,-1.23,1.1,50-59
2025-09-12,BDL,60,1560.31,3.71,4.2,-4.35,2.44,60-69
2025-09-12,COCHINSHIP,65,1737.61,8.29,8.88,7.36,3.56,60-69
2025-09-12,GRSE,60,2569.24,0.84,0.91,1.15,-5.48,60-69
2025-09-12,MAZDOCK,75,2906.61,2.47,2.15,-3.23,0.01,70-79
2025-09-12,BATAINDIA,50,1259.2,-0.01,-1.71,-7.23,-1.71,50-59
2025-09-12,MOTHERSON,80,104.37,4.44,4.19,0.93,2.98,80-89
2025-09-12,AFFLE,65,2075.9,3.36,3.34,-3.35,-1.08,60-69
2025-09-12,KEI,50,4121.02,0.4,1.8,-1.86,-0.73,50-59
2025-09-12,ADANIPOWER,70,129.71,-2.78,9.38,12.75,-2.78,70-79
2025-09-15,BAJFINANCE,50,1003.68,-1.32,-0.33,-1.87,-1.72,50-59
2025-09-15,IOC,50,137.97,2.19,2.99,3.69,0.69,50-59
2025-09-15,SIEMENS,75,3293.7,0.73,-1.52,-5.72,-1.52,70-79
2025-09-15,IRFC,65,125.77,0.87,0.28,-3.06,0.28,60-69
2025-09-15,BEL,50,396.76,2.87,2.0,0.38,1.12,50-59
2025-09-15,PNB,55,105.44,3.09,4.17,0.92,-0.06,50-59
2025-09-15,ABB,60,5317.05,1.82,0.45,-2.45,0.19,60-69
